 d-2	 d-1	 d0	 d+1	 d+2
1.002377713763546865e+02 1.002283357547660074e+02 1.001798999999976729e+02 9.981469937354098931e+01 7.443489971287399953e+01
1.002445799477730759e+02 1.002346817364322789e+02 1.001851999999978489e+02 9.981831064965948030e+01 7.443715937606525301e+01
1.002449700255050402e+02 1.002351606770343011e+02 1.001856999999978655e+02 9.981854085177477032e+01 7.443703348178486578e+01
1.002366983952004205e+02 1.002274726865758936e+02 1.001782999999976198e+02 9.980963972339731072e+01 7.442587807517737986e+01
1.002384561768843838e+02 1.002289922029452924e+02 1.001793999999976563e+02 9.980992979746709182e+01 7.442521091253541954e+01
1.002435624047079870e+02 1.002339396235448845e+02 1.001839999999978090e+02 9.981359180699810452e+01 7.442757923736161274e+01
1.002448272287935822e+02 1.002353185221007976e+02 1.001854999999978588e+02 9.981479829128875281e+01 7.442805593547043941e+01
1.002513862674831273e+02 1.002421415067128834e+02 1.001926999999980978e+02 9.982172327508220633e+01 7.443381696250500568e+01
1.002514386955965904e+02 1.002444131533485745e+02 1.001987999999983003e+02 9.982988672065691560e+01 7.443964420189830378e+01
1.002514988224556873e+02 1.002450221772477903e+02 1.002013999999983866e+02 9.983485258949811225e+01 7.444405435320241793e+01
1.002488705851753963e+02 1.002424814429589333e+02 1.001992999999983169e+02 9.983347253468149063e+01 7.444267712389402902e+01
1.002432382684123269e+02 1.002368509270108348e+02 1.001940999999981443e+02 9.982919615103160993e+01 7.443840539777191623e+01
1.002499704564014706e+02 1.002430664331645289e+02 1.002002999999983501e+02 9.983660963260312826e+01 7.444556141633113100e+01
1.002527353853911762e+02 1.002459443507754031e+02 1.002036999999984630e+02 9.984134397988891862e+01 7.445056845124453559e+01
1.002530526795548127e+02 1.002466740953997544e+02 1.002055999999985261e+02 9.984588165374519519e+01 7.445610317627463814e+01
1.002573606153876113e+02 1.002516445139298753e+02 1.002129999999987717e+02 9.986013458396915610e+01 7.447401694597670030e+01
1.002570445515649880e+02 1.002515265534281781e+02 1.002134999999987883e+02 9.986247747220747328e+01 7.447779694509242177e+01
1.002546180628769292e+02 1.002491741858494976e+02 1.002113999999987186e+02 9.986123263934847216e+01 7.447730335961605874e+01
1.002546807530941066e+02 1.002492863783330677e+02 1.002118999999987352e+02 9.986373509344883814e+01 7.448180019509220529e+01
1.002525766215872238e+02 1.002472322773225528e+02 1.002100999999986755e+02 9.986336012804292750e+01 7.448306491797899298e+01
1.002464706118758642e+02 1.002411174375444602e+02 1.002039999999984730e+02 9.985748953625831348e+01 7.447750516449389124e+01
1.002338323309128754e+02 1.002276491727963474e+02 1.001894999999979916e+02 9.984450564922855165e+01 7.446763281088186659e+01
1.002416349797658768e+02 1.002349748719985030e+02 1.001959999999982074e+02 9.985066651797883708e+01 7.447423367187984411e+01
1.002423225563445470e+02 1.002349499910661166e+02 1.001944999999981576e+02 9.984873772427049232e+01 7.447389553572529053e+01
1.002489078775513320e+02 1.002411759774881261e+02 1.001996999999983302e+02 9.985325765548473953e+01 7.447942016316002878e+01
1.002503321107282517e+02 1.002426513531214596e+02 1.002010999999983767e+02 9.985457163003933090e+01 7.448109308311538257e+01
1.002479461034157566e+02 1.002403599472064712e+02 1.001987999999983003e+02 9.985219459232082784e+01 7.447906750205663684e+01
1.002486220368364798e+02 1.002412187537123174e+02 1.001993999999983203e+02 9.985218379733557015e+01 7.448010187383948733e+01
1.002468489148646427e+02 1.002395059417691670e+02 1.001976999999982638e+02 9.985038489581846477e+01 7.447854928343156189e+01
1.002476415805815577e+02 1.002403278403844666e+02 1.001984999999982904e+02 9.985103966004466258e+01 7.447939769618579930e+01
1.002427425286775247e+02 1.002355904053225828e+02 1.001938999999981377e+02 9.984625237853261126e+01 7.447514077604137128e+01
1.002421493376916146e+02 1.002349239168587616e+02 1.001930999999981111e+02 9.984520225011142713e+01 7.447419223424594747e+01
1.002430476416108149e+02 1.002355199221746744e+02 1.001931999999981144e+02 9.984442177315521860e+01 7.447356815052721402e+01
1.002430976723383651e+02 1.002355196048966377e+02 1.001930999999981111e+02 9.984412465183062579e+01 7.447326192710445980e+01
1.002433636053032728e+02 1.002356939258457373e+02 1.001930999999981111e+02 9.984380441637860315e+01 7.447288611994613916e+01
1.002400357466655407e+02 1.002323098830671313e+02 1.001895999999979949e+02 9.984008850316763528e+01 7.446910689115027537e+01
1.002338760281374164e+02 1.002260675867867974e+02 1.001831999999977825e+02 9.983346284940728310e+01 7.446237664327414052e+01
1.002309736067769279e+02 1.002229889441944692e+02 1.001797999999976696e+02 9.982966930913769943e+01 7.445836358610931427e+01
1.002298851932335708e+02 1.002214430365630164e+02 1.001773999999975899e+02 9.982623007626293088e+01 7.445429355282270478e+01
1.002308368162890986e+02 1.002213035392619531e+02 1.001749999999975103e+02 9.982080161630963744e+01 7.444682176953743635e+01
1.002313569410498104e+02 1.002212877092460417e+02 1.001732999999974538e+02 9.981602225538077278e+01 7.443948967759946811e+01
1.002241619783925586e+02 1.002139242821448306e+02 1.001650999999971816e+02 9.980580054011269908e+01 7.442727921256307866e+01
1.002201348057149630e+02 1.002096046794494413e+02 1.001599999999970123e+02 9.979919152829893392e+01 7.441920941817480184e+01
1.002319268369323026e+02 1.002204766531458375e+02 1.001685999999972978e+02 9.980361524881953983e+01 7.441956986293368459e+01
1.002295443632215353e+02 1.002182840281028007e+02 1.001660999999972148e+02 9.979917730706755208e+01 7.441251854432444190e+01
1.002314180886472315e+02 1.002202516729352766e+02 1.001675999999972646e+02 9.979816630539477273e+01 7.440792412697764746e+01
1.002257810407773349e+02 1.002149186242256036e+02 1.001621999999970853e+02 9.979027652389976311e+01 7.439569571880828391e+01
1.002310766268072797e+02 1.002201148921107148e+02 1.001669999999972447e+02 9.979311956542517237e+01 7.439515972580510095e+01
1.002427247952716556e+02 1.002328933464304015e+02 1.001805999999976962e+02 9.979894295813406302e+01 7.438276578221403668e+01
1.002393498560558953e+02 1.002303090536465362e+02 1.001794999999976596e+02 9.979720852145328536e+01 7.437537408513640003e+01
1.002381731226150805e+02 1.002292077467343177e+02 1.001785999999976298e+02 9.979621150315124112e+01 7.437332456566710448e+01
1.002326190386385178e+02 1.002237879610457014e+02 1.001735999999974638e+02 9.979102772920167297e+01 7.436577456020856403e+01
1.002325270495358325e+02 1.002236531792434846e+02 1.001735999999974638e+02 9.979068257934405040e+01 7.436306042790604920e+01
1.002285734656041001e+02 1.002195316348351071e+02 1.001696999999973343e+02 9.978598432726938938e+01 7.435243115928238922e+01
1.002221717293067655e+02 1.002128236214208243e+02 1.001626999999971019e+02 9.977823821829743167e+01 7.434098886894881275e+01
1.002256196785438647e+02 1.002160494307342589e+02 1.001655999999971982e+02 9.978064533119592738e+01 7.434182720468925254e+01
1.002246396945516267e+02 1.002146369156893400e+02 1.001634999999971285e+02 9.977738164209749527e+01 7.433423980545700260e+01
1.002237857942314463e+02 1.002130655360359981e+02 1.001604999999970289e+02 9.977199465967997583e+01 7.432101725614796806e+01
1.002159410693029145e+02 1.002045180416420180e+02 1.001500999999966837e+02 9.975819472848318981e+01 7.429730528516813592e+01
1.002151423032818087e+02 1.002035144622624898e+02 1.001485999999966339e+02 9.975586230242299735e+01 7.429311821843050723e+01
1.002187978201339718e+02 1.002069042464641910e+02 1.001512999999967235e+02 9.975734532078740813e+01 7.429195089255227913e+01
1.002272773144380267e+02 1.002151149993824220e+02 1.001583999999969592e+02 9.976186935532982147e+01 7.429007095699645902e+01
1.002355612262987705e+02 1.002238670207607214e+02 1.001672999999972546e+02 9.976926604180275149e+01 7.429147436743643595e+01
1.002334169523964391e+02 1.002230133666101750e+02 1.001680999999972812e+02 9.976967809569046608e+01 7.428470889606440153e+01
1.002352856812987767e+02 1.002251752874120001e+02 1.001707999999973708e+02 9.977237809048121164e+01 7.428476581459602812e+01
1.002308202509474455e+02 1.002209302553441006e+02 1.001669999999972447e+02 9.976874107553540227e+01 7.427952633746372157e+01
1.002268281763052613e+02 1.002171098765174975e+02 1.001636999999971351e+02 9.976554602514858061e+01 7.427313945708171161e+01
1.002138260644386349e+02 1.002038378565671337e+02 1.001510999999967169e+02 9.975270667414912396e+01 7.424803385690707103e+01
1.002135698909709305e+02 1.002027151714602695e+02 1.001487999999966405e+02 9.974913735097067047e+01 7.423873378693251368e+01
1.002130429445181647e+02 1.002020099110120412e+02 1.001477999999966073e+02 9.974778362878032567e+01 7.423593051640501983e+01
1.002216623970102063e+02 1.002094553634432117e+02 1.001531999999967866e+02 9.975075934579717796e+01 7.423017286254209068e+01
1.002073508468909466e+02 1.001950420054193813e+02 1.001377999999962753e+02 9.973307355178496891e+01 7.420051432407628056e+01
1.002067368382645185e+02 1.001937881631666158e+02 1.001351999999961890e+02 9.972853867936856886e+01 7.419063744181876530e+01
1.002106688384611459e+02 1.001957709757039225e+02 1.001324999999960994e+02 9.971841583932243225e+01 7.416122173441918619e+01
1.002108529648662341e+02 1.001956636215464158e+02 1.001301999999960231e+02 9.971037886148059215e+01 7.413679056063362793e+01
1.002166428627094490e+02 1.002014116643732535e+02 1.001349999999961824e+02 9.971185119309251377e+01 7.412805011185308501e+01
1.002130421641606119e+02 1.001982633050638896e+02 1.001315999999960695e+02 9.970497720776054962e+01 7.410807483910413396e+01
1.002142331366211465e+02 1.001995438706871795e+02 1.001326999999961060e+02 9.970439465244737676e+01 7.410103753981111652e+01
1.002155647311581106e+02 1.002011721673551818e+02 1.001342999999961592e+02 9.970303309370009970e+01 7.408704266097571178e+01
1.002138099425110909e+02 1.001996283630089550e+02 1.001328999999961127e+02 9.969980958523424874e+01 7.407467530526257349e+01
1.002135766149535812e+02 1.001994179187189928e+02 1.001326999999961060e+02 9.969906985417819101e+01 7.407113231482445315e+01
1.002119634129988412e+02 1.001978575288466402e+02 1.001311999999960562e+02 9.969519580232319811e+01 7.405424772577210035e+01
1.002158959059003962e+02 1.002017655724409764e+02 1.001350999999961857e+02 9.969794230936662416e+01 7.404996171353079149e+01
1.002163732780684313e+02 1.002024054064629723e+02 1.001360999999962189e+02 9.969795583222227719e+01 7.404090370670476773e+01
1.002243058749611322e+02 1.002105197243446781e+02 1.001447999999965077e+02 9.970551253246496515e+01 7.403387718619030977e+01
1.002223878569724320e+02 1.002087404672653008e+02 1.001432999999964579e+02 9.970409139098629225e+01 7.403025556644973904e+01
1.002221165956640334e+02 1.002086783535463326e+02 1.001436999999964712e+02 9.970462111668396687e+01 7.402627875811259628e+01
1.002207490324432655e+02 1.002075092891916057e+02 1.001429999999964480e+02 9.970415908539635552e+01 7.402125810441454234e+01
1.002265842601839694e+02 1.002135752249347007e+02 1.001497999999966737e+02 9.971144396847810754e+01 7.401881941424916533e+01
1.002155162731978777e+02 1.002046199470193386e+02 1.001454999999965310e+02 9.971203622366682850e+01 7.399162211528552291e+01
1.002155217652456969e+02 1.002043427791267760e+02 1.001451999999965210e+02 9.971232518974814241e+01 7.398658803844229226e+01
1.002190850264089477e+02 1.002072264764601783e+02 1.001478999999966106e+02 9.971646217164632731e+01 7.397737991958699411e+01
1.002185961688515476e+02 1.002065752109957941e+02 1.001473999999965940e+02 9.971743572798864363e+01 7.396739660557642537e+01
1.002201384628480128e+02 1.002080008929942494e+02 1.001487999999966405e+02 9.971959822073382895e+01 7.396310471835408862e+01
1.002188375302955023e+02 1.002066780649943070e+02 1.001474999999965974e+02 9.971872973117680772e+01 7.395889499194180416e+01
1.002190493676233132e+02 1.002065772425278141e+02 1.001470999999965841e+02 9.972016079988756587e+01 7.394275818933630262e+01
1.002161161597917953e+02 1.002036242292008836e+02 1.001440999999964845e+02 9.971753351105840579e+01 7.393596007587723307e+01
1.002242522325696825e+02 1.002115172133132859e+02 1.001514999999967301e+02 9.972543728536987828e+01 7.393297017930788684e+01
1.002151321737846672e+02 1.002025396752478201e+02 1.001426999999964380e+02 9.971703671534314140e+01 7.392151518585069425e+01
1.002146819829530671e+02 1.002018933911957816e+02 1.001415999999964015e+02 9.971592908949031653e+01 7.391335604457401587e+01
1.002209127029741182e+02 1.002078956582251976e+02 1.001468999999965774e+02 9.972094231152485122e+01 7.390697441308451232e+01
1.002216193760223462e+02 1.002092030256752082e+02 1.001486999999966372e+02 9.972345173806328944e+01 7.389180499251760637e+01
1.002167071522068795e+02 1.002043326226870761e+02 1.001438999999964778e+02 9.971875972535050892e+01 7.388508727100092699e+01
1.002150246401878917e+02 1.002023591744662383e+02 1.001414999999963982e+02 9.971618534787455701e+01 7.386709457600382223e+01
1.002136561058202915e+02 1.002007694308614703e+02 1.001394999999963318e+02 9.971380633121873416e+01 7.385522421216622035e+01
1.002225435883158298e+02 1.002093623249121208e+02 1.001474999999965974e+02 9.972112646552136539e+01 7.385150983150118975e+01
1.002141879330183940e+02 1.002015204066420893e+02 1.001402999999963583e+02 9.971425589166108239e+01 7.383144149909084319e+01
1.002138153544518957e+02 1.002009842780341842e+02 1.001394999999963318e+02 9.971312754256325661e+01 7.382350712820722549e+01
1.002155224633943362e+02 1.002025808857466984e+02 1.001408999999963783e+02 9.971426419095880078e+01 7.382019872742667133e+01
1.002164809084758588e+02 1.002035229947101129e+02 1.001417999999964081e+02 9.971507472174459963e+01 7.381865674626074281e+01
1.002137183789808148e+02 1.002007573831025411e+02 1.001389999999963152e+02 9.971214677041598407e+01 7.381139748761098929e+01
1.002164615122064220e+02 1.002033482409826490e+02 1.001412999999963915e+02 9.971403468689530314e+01 7.380787284300956230e+01
1.002158500095276850e+02 1.002027584948368713e+02 1.001406999999963716e+02 9.971331738214888674e+01 7.380403308908594795e+01
1.002092443217505036e+02 1.001961766646784895e+02 1.001340999999961525e+02 9.970653493996690031e+01 7.379249558466887038e+01
1.002140435814884256e+02 1.002001442814772929e+02 1.001365999999962355e+02 9.970721718589065574e+01 7.378201326549130101e+01
1.002149013810292217e+02 1.002010258931818782e+02 1.001372999999962587e+02 9.970733214829927249e+01 7.377705258382070497e+01
1.002222239554720460e+02 1.002083797591604650e+02 1.001445999999965011e+02 9.971434653967796180e+01 7.378140565367996828e+01
1.002206415464482490e+02 1.002069623081680732e+02 1.001433999999964612e+02 9.971322668421939284e+01 7.377895758990749187e+01
1.002179045178225039e+02 1.002047069039841176e+02 1.001417999999964081e+02 9.971182182879914535e+01 7.377254822140665169e+01
1.002169132890384304e+02 1.002038116156125227e+02 1.001410999999963849e+02 9.971112842325040049e+01 7.376822044960283620e+01
1.002145619282925537e+02 1.002014840471733521e+02 1.001388999999963119e+02 9.970888189749827291e+01 7.376119626930614004e+01
1.002107842259371893e+02 1.001974985108587646e+02 1.001346999999961724e+02 9.970432063553847968e+01 7.375014866555977733e+01
1.002100447673580135e+02 1.001963481817134323e+02 1.001328999999961127e+02 9.970174031047743313e+01 7.374208419701113826e+01
1.002176398034736309e+02 1.002037387695762334e+02 1.001398999999963451e+02 9.970821009690079961e+01 7.374543513164604747e+01
1.002164630598913533e+02 1.002027434473727396e+02 1.001390999999963185e+02 9.970736841199986600e+01 7.374086131079775441e+01
1.002185099270271280e+02 1.002048211763969334e+02 1.001411999999963882e+02 9.970937128051390630e+01 7.374028469489024928e+01
1.002217530149564908e+02 1.002081711279236913e+02 1.001446999999965044e+02 9.971290849793855671e+01 7.374138459043521721e+01
1.002216684534125477e+02 1.002081571710830161e+02 1.001447999999965077e+02 9.971309453616986218e+01 7.374088901568116228e+01
